69426034	IMIPENEM CILASTATINE VIATRIS 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
65140320	IMIPENEM/CILASTATINE ACS DOBFAR 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
62866789	IMIPENEM/CILASTATINE ARROW 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
63848121	IMIPENEM/CILASTATINE HIKMA 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
65465495	IMIPENEM/CILASTATINE SUN 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
64326051	IMIPENEM/CILASTATINE TAMRISA 500 mg/500 mg, poudre pour solution pour perfusion	poudre pour solution pour perfusion
68577115	IMJUDO 20 mg/ml, solution à diluer pour perfusion	solution à diluer pour perfusion
68740103	IMMUNOGLOBULINE HUMAINE DE L'HEPATITE B LFB 100 UI/mL, solution injectable en seringue préremplie (IM)	solution injectable
62433250	IMNOVID 1 mg, gélule	gélule
69941194	IMNOVID 2 mg, gélule	gélule
63957170	IMNOVID 3 mg, gélule	gélule
61361022	IMNOVID 4 mg, gélule	gélule
61203061	IMODIUMCAPS 2 mg, gélule	gélule
67275135	IMODIUMDUO, comprimé	comprimé
65272215	IMODIUMLINGUAL 2 mg, lyophilisat oral	lyophilisat
65619769	IMODIUMLINGUAL 2 mg, lyophilisat oral	lyophilisat
60095095	IMODIUMLIQUICAPS 2 mg, capsule molle	capsule molle
68508795	IMOVANE 7,5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66100784	IMPORTAL 10 g, poudre pour solution buvable en sachet	poudre pour solution buvable
63342202	IMPORTAL ENFANTS 5 g, poudre orale en sachet	poudre
62794521	IMPORTAL JEUNES ENFANTS 2,5 g, poudre orale en sachet	poudre
64844542	IMRALDI 40 mg, solution injectable en seringue préremplie (0,4mL)	solution injectable
63568112	IMRALDI 40 mg, solution injectable en stylo prérempli (0,4 mL)	solution injectable
67401121	IMUKIN 2 x 10<sup>6</sup> UI (0,1 mg), solution injectable	solution injectable
62800604	IMULDOSA 45 mg, solution injectable en seringue préremplie	solution injectable
65536437	IMULDOSA 90 mg, solution injectable en seringue préremplie	solution injectable
64841852	IMUREL 25 mg, comprimé pelliculé	comprimé pelliculé
64204250	IMUREL 50 mg, comprimé pelliculé	comprimé pelliculé
65890998	IMUREL 50 mg, comprimé pelliculé	comprimé pelliculé
66685747	IMUREL 50 mg, comprimé pelliculé	comprimé pelliculé
66263258	INCRELEX 10 mg/ml, solution injectable	solution injectable
68964304	INCRUSE ELLIPTA 55 microgrammes, poudre pour inhalation en récipient unidose	poudre pour inhalation
60342439	INDAPAMIDE ARROW 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
69740017	INDAPAMIDE BIOGARAN 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
67031711	INDAPAMIDE BIOGARAN 2,5 mg, comprimé pelliculé	comprimé pelliculé
69867826	INDAPAMIDE CRISTERS LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
68356857	INDAPAMIDE EG LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
60862062	INDAPAMIDE KRKA LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
63274491	INDAPAMIDE TEVA SANTE LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
69477687	INDAPAMIDE VIATRIS LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
69733040	INDAPAMIDE ZENTIVA LP 1,5 mg, comprimé pelliculé à libération prolongée	comprimé pelliculé à libération prolongée
61189551	INDIGO BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
69668450	INDOBIOTIC, collyre en solution en récipient unidose	collyre en solution
68142440	INDOCID 100 mg, suppositoire	suppositoire
66664685	INDOCID 25 mg, gélule	gélule
60921824	INDOCOLLYRE 0,1 %, collyre en solution	collyre en solution
61914124	INDOCOLLYRE 0,1%, collyre en solution en récipient unidose	collyre en solution
60897889	INDUCTOS 1,5 mg/ml, poudre, solvant et matrice pour matrice implantable	poudre et  solvant et  matrice pour matrice implantable
60371679	INEGY 10 mg/20 mg, comprimé	comprimé
65057814	INEGY 10 mg/40 mg, comprimé	comprimé
68173375	INEUROPE, poudre et solvant pour solution injectable	poudre et  solvant pour solution injectable
63451237	INEXIUM 10 mg, granulés pour suspension buvable gastro-résistants en sachet	granulés pour suspension buvable gastro-résistant(e)
64578892	INEXIUM 20 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
62824142	INEXIUM 40 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
64742740	INEXIUM 40 mg, poudre pour solution injectable ou pour perfusion	poudre pour solution injectable ou pour perfusion
62966063	INFANRIX hexa, poudre et suspension pour suspension injectable en seringue préremplie. Vaccin diphtérique(D), tétanique(T), coquelucheux (acellulaire, multicomposé)(Ca), de l'hépatite B (ADNr)(HepB), poliomyélitique(inactivé)(P) et de l'Haemophilus influe	poudre et  suspension pour suspension injectable
69543678	INFANRIXQUINTA, poudre et suspension pour suspension injectable. Vaccin diphtérique (D), tétanique (T), coquelucheux (acellulaire, multicomposé) (Ca), poliomyélitique (inactivé) (P) et conjugué de lHaemophilus influenzae type b (Hib), adsorbé	poudre et  suspension pour suspension injectable
69075090	INFLUDO, solution buvable en gouttes	solution buvable en gouttes
68007058	INFLUENZINUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
63305766	INFLUENZINUM FERRIER, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	granules et  solution en gouttes en gouttes
65911499	INFLUENZINUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
63156183	INFLUVAC, suspension injectable en seringue préremplie. Vaccin grippal inactivé à antigènes de surface	suspension injectable
65910283	INFRACYANINE 25 mg/10 mL, poudre et solvant pour solution injectable	poudre et  solvant pour solution injectable
63145137	INHIXA 10 000 UI (100 mg)/1 mL, solution injectable en seringue préremplie	solution injectable
69247501	INHIXA 2 000 UI (20 mg) dans 0,2 mL, solution injectable en seringue préremplie	solution injectable
61189163	INHIXA 4 000 UI (40 mg) dans 0,4 mL, solution injectable en seringue préremplie	solution injectable
63297419	INHIXA 6 000 UI (60 mg) dans 0,6 mL, solution injectable en seringue préremplie	solution injectable
61999103	INHIXA 8 000 UI (80 mg) dans 0,8 mL, solution injectable en seringue préremplie	solution injectable
61406866	INIPOMP 20 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
65220275	INIPOMP 20 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
67560860	INIPOMP 40 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
62276016	INLURIYO 200 mg, comprimés pelliculés	comprimé pelliculé
64922489	INLYTA 1 mg, comprimé pelliculé	comprimé pelliculé
69083347	INLYTA 3 mg, comprimé pelliculé	comprimé pelliculé
67939209	INLYTA 5 mg, comprimé pelliculé	comprimé pelliculé
61357910	INLYTA 7 mg, comprimé pelliculé	comprimé pelliculé
67167017	INNOHEP 10 000 UI anti-Xa/0,5 ml, solution injectable en seringue préremplie	solution injectable
65547106	INNOHEP 14 000 UI anti-Xa/0,7 ml, solution injectable en seringue préremplie	solution injectable
63252648	INNOHEP 18 000 UI anti-Xa/0,9 ml, solution injectable en seringue préremplie	solution injectable
62849220	INNOHEP 2 500 UI anti-Xa/0,25 ml, solution injectable en seringue préremplie	solution injectable
62007966	INNOHEP 3 500 UI anti-Xa/0,35 ml, solution injectable en seringue préremplie	solution injectable
61422614	INNOHEP 4 500 UI anti-Xa/0,45 ml, solution injectable en seringue préremplie	solution injectable
63108338	INNOHEP 4 500 UI anti-Xa/0,45 ml, solution injectable en seringue préremplie	solution injectable
60701778	INNOVAIR 100/6 microgrammes/dose, solution pour inhalation en flacon pressurisé	solution pour inhalation
60241874	INNOVAIR 200/6 microgrammes par dose, solution pour inhalation en flacon pressurisé	solution pour inhalation
64976412	INNOVAIR NEXTHALER 100 microgrammes/6 microgrammes par inhalation, poudre pour inhalation	poudre pour inhalation
62904108	INNOVAIR NEXTHALER 200 microgrammes/6 microgrammes par inhalation, poudre pour inhalation	poudre pour inhalation
68037368	INOFER, comprimé pelliculé	comprimé pelliculé
66370712	INOFER, poudre pour suspension buvable en sachet	poudre pour suspension buvable
65795991	INOMAX 400 ppm mole/mole, gaz pour inhalation	gaz pour inhalation
68961183	INOMAX 800 ppm mole/mole, gaz pour inhalation	gaz pour inhalation
63858119	INORIAL 20 mg, comprimé	comprimé
60130386	INOTYOL, pommade	pommade
67454800	INOVELON 100 mg, comprimé pelliculé	comprimé pelliculé sécable
65037644	INOVELON 200 mg, comprimé pelliculé	comprimé pelliculé sécable
62205873	INOVELON 40 mg/ml, suspension buvable	suspension buvable
65869160	INOVELON 400 mg, comprimé pelliculé	comprimé pelliculé sécable
65716809	INREBIC 100 mg, gélule	gélule
66335558	INSPRA 25 mg, comprimé pelliculé	comprimé pelliculé
65681906	INSPRA 50 mg, comprimé pelliculé	comprimé pelliculé
69898227	INSTANYL 100 microgrammes/dose, solution pour pulvérisation nasale-DoseGuard	solution pour pulvérisation
60975252	INSTANYL 200 microgrammes/dose, solution pour pulvérisation nasale-DoseGuard	solution pour pulvérisation
65795468	INSTANYL 50 microgrammes/dose, solution pour pulvérisation nasale-DoseGuard	solution pour pulvérisation
62686809	INSTILLAGEL, gel urétral en seringue préremplie	gel
69704932	INSULATARD 100 unités internationales/ml, suspension injectable	suspension injectable
63054036	INSULINE ASPARTE SANOFI 100 unités/ml, solution injectable en cartouche	solution injectable
65805841	INSULINE ASPARTE SANOFI 100 unités/ml, solution injectable en flacon	solution injectable
64575768	INSULINE ASPARTE SANOFI 100 unités/ml, solution injectable en stylo prérempli	solution injectable
61646128	INSUMAN IMPLANTABLE 400 UI/ml, solution pour perfusion	solution pour perfusion
63514730	INTELENCE 100 mg, comprimé	comprimé
64044237	INTELENCE 200 mg, comprimé	comprimé
66595716	INTELENCE 25 mg, comprimé	comprimé
68152413	INTESTIN GRELE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
67173618	INTRALIPIDE 20 %, émulsion pour perfusion	émulsion pour perfusion
62551291	INTRALIPIDE 30 POUR CENT, émulsion pour perfusion	émulsion pour perfusion
60073960	INTRAROSA 6,5 mg, ovule	ovule
69361736	INTRATECT 100 g/L, solution pour perfusion	solution pour perfusion
64388238	INTRATECT 50 g/L, solution pour perfusion	solution pour perfusion
61715421	INULA HELENIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
65077051	INVANZ 1 g, poudre pour solution à diluer pour perfusion	poudre pour solution à diluer pour perfusion
64292898	INVOKANA 100 mg, comprimé pelliculé	comprimé pelliculé
67448256	INVOKANA 300 mg, comprimé pelliculé	comprimé pelliculé
62238688	IODUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
68315604	IODUM LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
65921479	IODURE (123 I) DE SODIUM CURIUMPHARMA 37 MBq/mL, solution injectable	solution injectable
67041506	IODURE (131 I) DE SODIUM POUR THERAPIE CURIUMPHARMA 37-7 400 MBq, gélule	gélule
69564327	IODURE DE POTASSIUM PHARMACIE CENTRALE DES ARMEES 65 mg, comprimé sécable	comprimé sécable
67696725	IODURE DE POTASSIUM SERB 65 mg, comprimé sécable	comprimé sécable
66078195	IODURE [123 I] DE SODIUM, CIS bio international, précurseur radiopharmaceutique [réference : I-123-S-1]	précurseur radiopharmaceutique
69198506	IODURE(123I) de sodium GE Healthcare 37 MBq/mL, solution injectable	solution injectable
66263436	IOFLUPANE (123I) ROTOP 74 MBq/ml solution injectable	solution injectable
68543173	IOMERON 150 (150 mg Iode/mL), solution injectable	solution injectable
63392333	IOMERON 250 (250 mg Iode/mL), solution injectable	solution injectable
63625015	IOMERON 300 (300 mg Iode/mL), solution injectable	solution injectable
64747367	IOMERON 350 (350 mg Iode/mL), solution injectable	solution injectable
60495132	IOMERON 400 (400 mg Iode/mL), solution injectable	solution injectable
64060871	IONOVEN, solution pour perfusion	solution pour perfusion
64682720	IOPAMIRON 200 (200 mg d'Iode par mL), solution injectable	solution injectable
66694372	IOPAMIRON 300 (300 mg d'Iode par mL), solution injectable	solution injectable
67237394	IOPAMIRON 370 (370 mg d'Iode par mL), solution injectable	solution injectable
60941378	IOPIDINE 0,5 %, collyre en solution	collyre en solution
63218293	IOPIDINE 1 % m/V, collyre en solution	collyre en solution
65251121	IPECA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
64296448	IPECA COMPOSE	granules
67978308	IPECA DECOCTE WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH	granules et  poudre et  solution en gouttes en gouttes
65578258	IPECA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
60456948	IPERTEN 10 mg, comprimé	comprimé
65728537	IPERTEN 20 mg, comprimé	comprimé
69424492	IPRAALOX 20 mg, comprimé gastro-résistant	comprimé gastro-résistant(e)
67140828	IPRAFEINE 400 mg/100 mg, comprimé pelliculé	comprimé pelliculé
60175716	IPRATROPIUM AGUETTANT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
65485665	IPRATROPIUM ALMUS PHARMA 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
60482665	IPRATROPIUM ARROW 0,25 mg/mL ENFANTS, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
67446853	IPRATROPIUM ARROW ADULTES 0,5 mg/2 mL, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
61783550	IPRATROPIUM CRISTERS 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
68568447	IPRATROPIUM EG 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
63281105	IPRATROPIUM SANDOZ 0,25 mg/1 ml ENFANTS, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
67887431	IPRATROPIUM SANDOZ 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
66661536	IPRATROPIUM TEVA 0,25 mg/1 ml ENFANTS, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
62345380	IPRATROPIUM TEVA 0,5 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
61260984	IPRATROPIUM VIATRIS 0,25 mg/ml ENFANTS, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
69293057	IPRATROPIUM VIATRIS 0,5 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
62298607	IPRATROPIUM ZENTIVA 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose	solution pour inhalation par nébuliseur
65387954	IQIRVO 80 mg, comprimé pelliculé	comprimé pelliculé
62782120	IRBESARTAN ARROW 150 mg, comprimé	comprimé
67649914	IRBESARTAN ARROW 300 mg, comprimé	comprimé
61200414	IRBESARTAN ARROW 75 mg, comprimé	comprimé
68251475	IRBESARTAN BGR 150 mg, comprimé pelliculé	comprimé pelliculé
66849787	IRBESARTAN BGR 300 mg, comprimé pelliculé	comprimé pelliculé
64593129	IRBESARTAN BGR 75 mg, comprimé pelliculé	comprimé pelliculé
62860284	IRBESARTAN CRISTERS PHARMA 150 mg, comprimé pelliculé	comprimé pelliculé
60938446	IRBESARTAN CRISTERS PHARMA 300 mg, comprimé pelliculé	comprimé pelliculé
62603012	IRBESARTAN CRISTERS PHARMA 75 mg, comprimé pelliculé	comprimé pelliculé
63462842	IRBESARTAN EG 150 mg, comprimé pelliculé	comprimé pelliculé
68121332	IRBESARTAN EG 300 mg, comprimé pelliculé	comprimé pelliculé
68352481	IRBESARTAN EG 75 mg, comprimé pelliculé	comprimé pelliculé
67229700	IRBESARTAN EVOLUGEN 150 mg, comprimé pelliculé	comprimé pelliculé
68699820	IRBESARTAN EVOLUGEN 300 mg, comprimé pelliculé	comprimé pelliculé
65513666	IRBESARTAN EVOLUGEN 75 mg, comprimé pelliculé	comprimé pelliculé
63021303	IRBESARTAN HYDROCHLOROTHIAZIDE TEVA 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62183964	IRBESARTAN HYDROCHLOROTHIAZIDE TEVA 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
68481711	IRBESARTAN HYDROCHLOROTHIAZIDE TEVA 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
66991594	IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
63256529	IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62312163	IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
66842294	IRBESARTAN SANDOZ 150 mg, comprimé pelliculé	comprimé pelliculé
68370547	IRBESARTAN SANDOZ 300 mg, comprimé pelliculé	comprimé pelliculé
62872607	IRBESARTAN SANDOZ 75 mg, comprimé pelliculé	comprimé pelliculé
61496529	IRBESARTAN TEVA 150 mg, comprimé pelliculé	comprimé pelliculé
64860048	IRBESARTAN TEVA 300 mg, comprimé pelliculé	comprimé pelliculé
68596553	IRBESARTAN TEVA 75 mg, comprimé pelliculé	comprimé pelliculé
61606055	IRBESARTAN VIATRIS 150 mg, comprimé	comprimé
68789755	IRBESARTAN VIATRIS 300 mg, comprimé	comprimé
68420651	IRBESARTAN VIATRIS 75 mg, comprimé	comprimé
66173953	IRBESARTAN ZENTIVA 150 mg, comprimé pelliculé	comprimé pelliculé
61259277	IRBESARTAN ZENTIVA 300 mg, comprimé pelliculé	comprimé pelliculé
64439316	IRBESARTAN ZENTIVA 75 mg, comprimé pelliculé	comprimé pelliculé
60595232	IRBESARTAN ZYDUS 150 mg, comprimé pelliculé	comprimé pelliculé
62621779	IRBESARTAN ZYDUS 300 mg, comprimé pelliculé	comprimé pelliculé
66411408	IRBESARTAN ZYDUS 75 mg, comprimé pelliculé	comprimé pelliculé
69147369	IRBESARTAN/HYDROCHLOROTHIAZIDE ARROW 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
68948481	IRBESARTAN/HYDROCHLOROTHIAZIDE ARROW 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
64662917	IRBESARTAN/HYDROCHLOROTHIAZIDE ARROW 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
61378064	IRBESARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
66385963	IRBESARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62786389	IRBESARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
66598146	IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
60731440	IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62448170	IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
69218485	IRBESARTAN/HYDROCHLOROTHIAZIDE EG 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62946153	IRBESARTAN/HYDROCHLOROTHIAZIDE EG 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
69714150	IRBESARTAN/HYDROCHLOROTHIAZIDE EG 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
63927896	IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
67722294	IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62727234	IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
61120530	IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
66650493	IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
67934781	IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
68699674	IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 150 mg/12,5 mg, comprimé	comprimé
63378458	IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 300 mg/12,5 mg, comprimé	comprimé
67940243	IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 300 mg/25 mg, comprimé	comprimé
65376662	IRBESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 150 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
62840513	IRBESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 300 mg/12,5 mg, comprimé pelliculé	comprimé pelliculé
63490927	IRBESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 300 mg/25 mg, comprimé pelliculé	comprimé pelliculé
60457263	IRESSA 250 mg, comprimé pelliculé	comprimé pelliculé
69018883	IRICRYN 0,3 mg/mL, collyre en solution	collyre en solution
62016449	IRIDIUM METALLICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
65484054	IRINOTECAN ACCORD 20 mg/mL, solution à diluer pour perfusion	solution à diluer pour perfusion
69123578	IRINOTECAN HIKMA 20 mg/mL, solution à diluer pour perfusion	solution à diluer pour perfusion
69862722	IRINOTECAN KABI 20 mg/ml, solution à diluer pour perfusion	solution à diluer pour perfusion
65043939	IRINOTECAN MEDAC 20 mg/mL, solution à diluer pour perfusion	solution à diluer pour perfusion
68644553	IRINOTECAN SUN 1,5 mg/ml, solution pour perfusion	solution pour perfusion
60306813	IRINOTECAN VIATRIS 20 mg/ml, solution à diluer pour perfusion	solution à diluer pour perfusion
65018925	IRIS TENAX BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
60373089	IRIS VERSICOLOR BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
63439078	IRIS VERSICOLOR LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade
63225932	IRIS VERSICOLOR WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	granules et  solution en gouttes en gouttes
62154681	ISALIA 7,5 mg SANS SUCRE, comprimé orodispersible édulcoré à laspartam	comprimé orodispersible
63586968	ISENTRESS 100 mg, comprimé à croquer	comprimé à croquer
69260153	ISENTRESS 100 mg, granulés pour suspension buvable	granulés pour suspension buvable
67315206	ISENTRESS 25 mg, comprimé à croquer	comprimé à croquer
63588136	ISENTRESS 400 mg, comprimé pelliculé	comprimé pelliculé
62457041	ISENTRESS 600 mg, comprimé pelliculé	comprimé pelliculé
60172339	ISOCARD, solution sublinguale en flacon pulvérisateur	solution
61070419	ISOFLURANE BELAMONT, liquide pour inhalation par vapeur	liquide pour inhalation par vapeur
66312310	ISOFUNDINE, solution pour perfusion	solution pour perfusion
68341093	ISOPEDIA, solution pour perfusion	solution pour perfusion
64163298	ISOPRENALINE CHLORHYDRATE TILLOMED 0,2 mg/mL, solution à diluer pour perfusion	solution à diluer pour perfusion
66814925	ISOPTINE 120 mg, gélule	gélule
69865024	ISOPTINE 40 mg, comprimé enrobé	comprimé enrobé
60614889	ISOPTINE 5 mg/2 ml, solution injectable	solution injectable
63803877	ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	comprimé pelliculé sécable à libération prolongée
66997501	ISOPTO PILOCARPINE 2 POUR CENT, collyre	collyre en solution
64766264	ISOSORBIDE MEDISOL 10 mg/10 mL, solution injectable	solution injectable
62121489	ISOTRETINOINE ACNETRAIT 10 mg, capsule molle	capsule molle
60265569	ISOTRETINOINE ACNETRAIT 20 mg, capsule molle	capsule molle
62872308	ISOTRETINOINE ACNETRAIT 40 mg, capsule molle	capsule molle
64168039	ISOTRETINOINE ACNETRAIT 5 mg, capsule molle	capsule molle
66720454	ISTENDO 1 g/5 ml, solution pour instillation endotrachéobronchique en ampoule	solution pour instillation
69443560	ISTOPEN 1 g/5 ml, poudre et solvant pour solution injectable (IV)	poudre et  solvant pour solution injectable
65986587	ISTURISA 1 mg, comprimé pelliculé	comprimé pelliculé
61640118	ISTURISA 10 mg, comprimé pelliculé	comprimé pelliculé
67185086	ISTURISA 5 mg, comprimé pelliculé	comprimé pelliculé
61001565	ITOVEBI 3 mg, comprimé pelliculé	comprimé pelliculé
68964635	ITOVEBI 9 mg, comprimé pelliculé	comprimé pelliculé
66188581	ITRACONAZOLE SANDOZ 100 mg, gélule	gélule
69662344	ITRACONAZOLE TEVA 100 mg, gélule	gélule
60738303	ITRACONAZOLE VIATRIS 100 mg, gélule	gélule
69793557	ITULAZAX 12 SQ-Bet, lyophilisat sublingual	lyophilisat
60549911	IVABRADINE ACCORD 5 mg, comprimé pelliculé	comprimé pelliculé
62233577	IVABRADINE ACCORD 7,5 mg, comprimé pelliculé	comprimé pelliculé
61203595	IVABRADINE ARROW 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
61432512	IVABRADINE ARROW 7,5 mg, comprimé pelliculé	comprimé pelliculé
64725253	IVABRADINE BIOGARAN 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
67866864	IVABRADINE BIOGARAN 7,5 mg, comprimé pelliculé	comprimé pelliculé
69002523	IVABRADINE CRISTERS 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
63183337	IVABRADINE EG 5 mg, comprimé pelliculé	comprimé pelliculé
68004005	IVABRADINE EG 7,5 mg, comprimé pelliculé	comprimé pelliculé
63191615	IVABRADINE KRKA 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
66084611	IVABRADINE KRKA 7,5 mg, comprimé pelliculé	comprimé pelliculé
66740318	IVABRADINE SANDOZ 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
69167489	IVABRADINE SANDOZ 7,5 mg, comprimé pelliculé	comprimé pelliculé
60980317	IVABRADINE TEVA 5 mg, comprimé pelliculé sécable	comprimé pelliculé sécable
64506544	IVABRADINE TEVA 7,5 mg, comprimé pelliculé	comprimé pelliculé
65514241	IVABRADINE VIATRIS 5 mg, comprimé pelliculé	comprimé pelliculé
